player_id,signup_date,age,primary_product_type,synthetic_income_monthly,debt_to_income_ratio,synthetic_credit_score,risk_profile,data_year,account_tenure_days,credit_score_velocity_7d,liquid_savings_balance,liquid_savings_drawdown_rate,bank_decline_count_7d,total_bets_30d,active_days_30d,avg_bets_per_active_day,avg_session_duration_minutes,total_handle_30d,net_loss_30d,avg_bet_size,max_bet_size,live_bet_ratio,parlay_ratio,deposit_count_30d,deposit_amount_30d,avg_deposit_size,deposit_growth_rate_4w,failed_deposit_count_30d,withdrawal_count_30d,withdrawal_amount_30d,withdrawal_reversal_rate,rapid_redeposit_rate,session_velocity_index,mean_inter_session_gap_hours,inter_session_gap_trend,night_time_betting_ratio,weekend_betting_ratio,same_day_multiple_session_flag,post_loss_session_return_time_hours,chase_magnitude_index,loss_streak_length_max,volatility_of_daily_losses,bonus_offer_count_30d,bonus_redemption_rate,bonus_sensitivity_index,push_notification_density,gambling_ad_ctr,affiliate_referral_source,vip_status,limit_setting_flag,deposit_limit_breach_attempts,time_out_requests_count,responsible_gambling_message_count,regulatory_friction_score,friction_bypass_attempt_flag
100024,2019-07-25,60.0,sportsbook,6555.219060557072,0.018595820873693936,673.0,1,2020,525.0,-29.0,5620.193946331996,0.03329173188133165,,313.0,12.0,26.083333333333332,50.319286972310856,2825.2387630241687,538.1786616727188,,35.19246008835915,0.5404309441556602,0.26706369794764595,,319.30667051584555,53.21777841930759,0.15636347832829994,3.0,7.0,879.0093077210181,0.10382485734297382,0.08250492233511758,0.962716521003,,0.4237171454689325,0.22994345255194415,0.5215007082684437,1.0,26.49938618322703,0.7222389542585766,9.0,23.016469642816883,5.0,0.20642167367368727,0.632623884775132,19.0,0.016231063123368163,organic,1.0,0.0,1.0,0.0,,0.019573324140285477,0.0
100025,2019-04-16,20.0,sportsbook,3381.0273622144673,0.7646019898146659,359.0,1,2020,625.0,-4.0,43521.48599926723,0.12784352847160463,0.0,158.0,6.0,26.333333333333332,15.619689849668136,2444.4188335643084,305.90720389023494,15.373703355750367,43.284777241139494,0.11875477611950253,0.14703908955582976,0.0,0.0,0.0,0.4023480303783257,0.0,1.0,3222.2634289174252,0.05884099151505988,0.17105467884323136,,43.15822115990682,0.07297413457718327,0.09147905697498986,0.3947988565419462,0.0,40.50903395443761,0.24279699510450575,7.0,12.552808010987254,6.0,0.32512554616633127,0.28126871818411414,17.0,0.03506163464244171,vip,0.0,0.0,1.0,0.0,2.0,0.030246681598507612,0.0
100026,2018-10-21,22.0,casino,6756.117157816399,0.7607851789738934,812.0,0,2020,802.0,3.0,7088.160237312269,0.11732250827609808,0.0,140.0,11.0,12.727272727272727,58.87654656466308,972.0940261172217,74.00418892054432,6.894283873171785,28.131886754394188,0.4762488070099675,0.3397521578179939,3.0,,60.8456397844735,0.10241420886643177,0.0,6.0,2335.276730750367,0.1061485671984008,0.05565477508856486,,57.41175239440815,0.2752288484176977,0.06782755182137502,0.5951072033640281,1.0,21.95862895103419,0.33316572067330086,6.0,29.328950011252047,,0.3718612756655373,0.11492140262673095,17.0,0.0421945765869156,organic,0.0,1.0,0.0,0.0,3.0,0.326750872863571,0.0
100027,2019-08-24,32.0,casino,2253.9939662289216,0.6554839324671777,384.0,0,2020,495.0,-15.0,19107.93228731033,0.01201990607087586,1.0,381.0,1.0,381.0,47.49368544572527,1342.9426988747286,186.614168096849,3.515556803336986,9.298069394115963,0.49530003445217335,0.386369001376486,3.0,251.21328745252592,62.80332186313148,0.20351669927745258,0.0,2.0,44.84028361739944,0.13112633964270196,0.04621658263041833,1.171612312336488,50.33908153792853,0.05730992829675041,0.14633316337539626,0.5147472367172563,1.0,17.250087815062454,0.6717239785094878,4.0,109.06215983904859,,0.29757254727471266,0.3693737516233041,12.0,0.02848908272939141,vip,,0.0,1.0,0.0,0.0,0.10803824218022022,0.0
100028,2019-02-03,47.0,casino,5656.735945663077,0.5095755812431151,508.0,0,2020,697.0,-1.0,46663.8379379247,0.15158474560193103,0.0,122.0,11.0,11.090909090909092,12.018817929795487,1554.8355421249003,70.18857372213965,12.640939366869107,61.75162474333573,0.14631599421460142,0.1506325141840311,5.0,167.25092105570323,27.875153509283873,0.4893905852040679,0.0,,2242.9604050512453,0.02845182715721877,0.04903949320831403,0.8555233573257056,59.926561554187955,,0.13111086688904394,0.2203765578205702,0.0,15.836428207089991,0.12170412474820967,3.0,26.390636304745296,,0.08712193210766525,0.009615798297999245,12.0,0.06410100731682314,vip,0.0,,0.0,0.0,2.0,0.09760643383807567,0.0
100029,2018-11-20,35.0,sportsbook,5357.481926572655,0.37473913171458306,760.0,1,2020,772.0,-19.0,38190.82513826244,0.20106964808376235,3.0,181.0,8.0,22.625,86.0653239208156,4170.535037223956,1184.1213729078174,22.915027677054706,136.84939546100264,0.4436904502868557,0.16064702047666576,8.0,802.2670746112142,89.14078606791269,0.43649635111285023,3.0,3.0,4698.476551664414,0.11623322049872022,0.22133267523222533,,63.42873125979075,0.17833368715305292,0.10526603952985518,0.34562193953395826,0.0,8.474465809531358,0.8509373319063995,8.0,,7.0,0.42255171484656623,,22.0,0.08797915181870855,influencer,0.0,0.0,2.0,1.0,7.0,0.2607017635550484,0.0
100030,2018-11-25,43.0,casino,3767.413823615784,0.7913173117457741,832.0,0,2020,,-26.0,49635.52432141652,0.16626358801272062,0.0,63.0,7.0,9.0,34.07085633892024,2933.347711488686,369.8021481227927,45.83355799201072,154.65623081229222,0.35941049089612875,0.3158840511472681,1.0,70.99664734938733,35.498323674693665,-0.15303104094589332,0.0,3.0,3736.8944269010353,,0.046679704324447784,0.2100153793002952,83.487450937841,-0.7583048608843008,0.2114443562622374,0.4238483665138135,0.0,47.725241774567664,0.4013886033795317,5.0,61.10862286589711,2.0,0.2101588829908488,0.34859090188852027,19.0,0.050285790398864605,organic,0.0,1.0,1.0,0.0,2.0,0.21168753621195052,0.0
100031,2018-06-15,26.0,sportsbook,4954.629449348707,0.5629172095402412,566.0,1,2020,930.0,-4.0,,0.1614130514586055,1.0,,9.0,40.44444444444444,87.03350372004284,2410.0954326744463,442.2743404469499,6.603001185409442,27.760700798463564,0.8452755055263879,0.5248807552003469,9.0,940.2183013489482,94.02183013489483,0.5838302902877399,1.0,,2793.012545682135,0.002230681670692817,0.11521015223593378,0.8239729045074963,36.75238719551543,,0.4555179989701546,0.2896790792965097,0.0,,0.8756780502667952,10.0,126.47624343840813,10.0,0.6252779250630343,0.2878958812861128,11.0,0.04037918021988343,influencer,0.0,0.0,2.0,2.0,7.0,0.10164608521806037,0.0
100032,2018-03-09,56.0,sportsbook,3754.919694668894,1.454897824574713,566.0,1,2020,1028.0,1.0,10387.46366971639,0.20416461152547596,,94.0,9.0,10.444444444444445,22.314257187193263,1777.6241394670828,425.06294406587494,18.711833047021926,60.57230620684887,0.15403634062993746,0.1770391159193096,7.0,337.288052442438,42.16100655530475,0.5974196454894958,2.0,6.0,975.9805771912617,0.20838593226735982,0.11317435428458984,1.2191322686174197,,-0.48958479319914644,0.21102867375057854,0.36134036592857993,,34.485533287556954,0.7066536092220349,9.0,51.682546301771865,9.0,0.3609340866492497,0.2822685346843392,21.0,0.06011948504724599,vip,0.0,0.0,3.0,1.0,6.0,0.2800622638191561,0.0
100033,2019-02-09,,casino,2856.5973462765114,0.25939096165039716,326.0,0,2020,691.0,9.0,26957.501907308775,0.027111459192491878,0.0,36.0,4.0,9.0,11.454113348565636,403.9698185657027,,10.918103204478452,47.32622212491166,0.31040240408314523,0.1320714859825546,4.0,191.88399280059375,38.37679856011875,-0.06405423460939624,,4.0,1678.200305537536,,0.0883147260631475,0.21606247611466275,105.7517392889981,-0.9748421008345818,0.09030755102081181,0.45184428009383076,0.0,62.40759037975897,0.1540064853715252,7.0,,2.0,0.20797109121456048,0.028988574624249863,11.0,0.023143961245809565,organic,0.0,0.0,0.0,1.0,4.0,0.15778566356398707,0.0
100034,2019-10-11,21.0,casino,4292.770516772711,0.47949835144063047,838.0,1,2020,447.0,-31.0,7683.265302989772,0.06702567030274272,0.0,79.0,12.0,6.583333333333333,,3824.041490516402,896.4038345461779,47.80051863145503,166.7364301804449,0.8489094160720821,0.70077952863496,5.0,595.7352542391807,99.28920903986345,0.4817883430054432,2.0,4.0,4983.196415685371,0.015740499450967095,0.054021390987823895,0.3866774672341415,41.443052447608125,0.08734971370779271,0.37912922194212323,0.4208671859060724,0.0,18.699649535613723,0.44704464884122225,7.0,71.55933433810691,5.0,0.32645860517756314,0.5852444617629031,14.0,,vip,0.0,1.0,2.0,0.0,3.0,0.04919867041388288,0.0
100035,2018-02-16,56.0,casino,2792.022729256677,0.4409407063868565,309.0,0,2020,1049.0,-13.0,35411.299922918915,0.17914193738031575,2.0,197.0,15.0,13.133333333333333,43.954972821847456,,,12.846656693899737,74.49960670924084,0.47227796766392455,0.2908061255773636,14.0,648.6541118806927,43.243607458712845,0.3584546555381899,3.0,5.0,3295.268315276745,0.17906693549468267,0.13171825331987014,1.1427172239058534,66.10226106925163,0.027279830879137712,0.10515030129993892,0.5445799456547714,,35.818772973732074,,7.0,18.574298641226402,6.0,0.1528039428253924,0.26392658584458867,16.0,0.05776115836951967,organic,1.0,1.0,2.0,0.0,7.0,0.03266735147637196,0.0
100036,2019-09-19,64.0,casino,5645.594928186496,0.8149637643539355,314.0,0,2020,469.0,-6.0,30224.175496992717,0.1624067379528445,0.0,252.0,2.0,126.0,21.58708353422866,2200.183082061481,313.9649741403596,8.696375818424826,43.236451859721576,0.09282519133916951,0.2537439037764941,7.0,338.55914864843743,42.31989358105468,-0.16505489138328325,0.0,4.0,1381.4378853221392,0.17776373344977506,0.06940085761200938,0.96803430063137,78.00753613935187,0.4516424984454519,0.219302280530825,0.3050045196224482,0.0,44.41272819620135,0.5633993485215152,7.0,21.262018245589445,8.0,0.22685673003470433,0.26003520152751564,19.0,0.06498393016962241,vip,0.0,1.0,0.0,1.0,1.0,0.19320282082570742,0.0
